item_id,item_name,category,dimensions,weight,fragility,expiry_date,current_location,entry_date
ITEM_0374,Product_374,Machinery,"{'length': 37, 'width': 48, 'height': 18}",16.28,False,2024-01-10,ZONE_1-R8-B14,2023-01-10
ITEM_0375,Product_375,Electronics,"{'length': 97, 'width': 36, 'height': 25}",16.28,True,2024-01-11,ZONE_3-R9-B6,2023-01-11
ITEM_0376,Product_376,Clothing,"{'length': 52, 'width': 49, 'height': 16}",16.28,False,2024-01-12,ZONE_3-R3-B6,2023-01-12
ITEM_0377,Product_377,Furniture,"{'length': 76, 'width': 24, 'height': 10}",16.28,False,2024-01-13,ZONE_1-R8-B14,2023-01-13
ITEM_0378,Product_378,Furniture,"{'length': 73, 'width': 37, 'height': 10}",16.28,True,2024-01-14,ZONE_1-R2-B7,2023-01-14
ITEM_0379,Product_379,Electronics,"{'length': 71, 'width': 27, 'height': 9}",16.28,False,2024-01-15,ZONE_3-R9-B9,2023-01-15
ITEM_0380,Product_380,Pharmaceuticals,"{'length': 24, 'width': 40, 'height': 26}",16.28,False,2024-01-16,ZONE_1-R5-B5,2023-01-16
ITEM_0381,Product_381,Pharmaceuticals,"{'length': 84, 'width': 34, 'height': 20}",16.28,False,2024-01-17,ZONE_3-R10-B6,2023-01-17
ITEM_0382,Product_382,Food,"{'length': 51, 'width': 27, 'height': 9}",16.28,False,2024-01-18,ZONE_3-R2-B20,2023-01-18
ITEM_0383,Product_383,Machinery,"{'length': 28, 'width': 14, 'height': 29}",16.28,True,2024-01-19,ZONE_1-R9-B11,2023-01-19
ITEM_0384,Product_384,Clothing,"{'length': 78, 'width': 21, 'height': 8}",16.28,False,2024-01-20,ZONE_1-R5-B12,2023-01-20
ITEM_0385,Product_385,Pharmaceuticals,"{'length': 69, 'width': 23, 'height': 14}",16.28,False,2024-01-21,ZONE_5-R5-B15,2023-01-21
ITEM_0386,Product_386,Electronics,"{'length': 42, 'width': 34, 'height': 11}",16.28,True,2024-01-22,ZONE_2-R5-B15,2023-01-22
ITEM_0387,Product_387,Furniture,"{'length': 75, 'width': 41, 'height': 17}",16.28,True,2024-01-23,ZONE_4-R9-B20,2023-01-23
ITEM_0388,Product_388,Clothing,"{'length': 20, 'width': 12, 'height': 25}",16.28,False,2024-01-24,ZONE_1-R5-B8,2023-01-24
ITEM_0389,Product_389,Machinery,"{'length': 82, 'width': 43, 'height': 28}",16.28,False,2024-01-25,ZONE_3-R7-B11,2023-01-25
ITEM_0390,Product_390,Clothing,"{'length': 74, 'width': 44, 'height': 9}",16.28,False,2024-01-26,ZONE_5-R6-B20,2023-01-26
ITEM_0391,Product_391,Machinery,"{'length': 91, 'width': 18, 'height': 11}",16.28,False,2024-01-27,ZONE_3-R1-B13,2023-01-27
ITEM_0392,Product_392,Electronics,"{'length': 36, 'width': 14, 'height': 20}",16.28,True,2024-01-28,ZONE_1-R2-B6,2023-01-28
ITEM_0393,Product_393,Food,"{'length': 22, 'width': 23, 'height': 7}",16.28,False,2024-01-29,ZONE_3-R6-B4,2023-01-29
ITEM_0394,Product_394,Machinery,"{'length': 96, 'width': 31, 'height': 5}",16.28,True,2024-01-30,ZONE_1-R1-B8,2023-01-30
ITEM_0395,Product_395,Electronics,"{'length': 75, 'width': 28, 'height': 28}",16.28,True,2024-01-31,ZONE_4-R10-B7,2023-01-31
ITEM_0396,Product_396,Food,"{'length': 41, 'width': 10, 'height': 11}",16.28,False,2024-02-01,ZONE_5-R1-B16,2023-02-01
ITEM_0397,Product_397,Furniture,"{'length': 12, 'width': 40, 'height': 28}",16.28,True,2024-02-02,ZONE_5-R7-B20,2023-02-02
ITEM_0398,Product_398,Machinery,"{'length': 83, 'width': 45, 'height': 16}",16.28,True,2024-02-03,ZONE_5-R5-B1,2023-02-03
ITEM_0399,Product_399,Electronics,"{'length': 11, 'width': 24, 'height': 8}",16.28,True,2024-02-04,ZONE_3-R7-B11,2023-02-04
ITEM_0400,Product_400,Pharmaceuticals,"{'length': 60, 'width': 21, 'height': 12}",16.28,True,2024-02-05,ZONE_3-R8-B6,2023-02-05
ITEM_0401,Product_401,Pharmaceuticals,"{'length': 93, 'width': 18, 'height': 22}",16.28,False,2024-02-06,ZONE_5-R7-B12,2023-02-06
ITEM_0402,Product_402,Clothing,"{'length': 28, 'width': 38, 'height': 12}",16.28,True,2024-02-07,ZONE_2-R6-B17,2023-02-07
ITEM_0403,Product_403,Clothing,"{'length': 20, 'width': 44, 'height': 14}",16.28,False,2024-02-08,ZONE_5-R9-B19,2023-02-08
ITEM_0404,Product_404,Machinery,"{'length': 38, 'width': 30, 'height': 6}",16.28,True,2024-02-09,ZONE_4-R4-B10,2023-02-09
ITEM_0405,Product_405,Pharmaceuticals,"{'length': 20, 'width': 26, 'height': 19}",16.28,False,2024-02-10,ZONE_4-R8-B12,2023-02-10
ITEM_0406,Product_406,Electronics,"{'length': 20, 'width': 29, 'height': 16}",16.28,False,2024-02-11,ZONE_2-R8-B19,2023-02-11
ITEM_0407,Product_407,Furniture,"{'length': 49, 'width': 32, 'height': 20}",16.28,False,2024-02-12,ZONE_4-R5-B1,2023-02-12
ITEM_0408,Product_408,Food,"{'length': 25, 'width': 36, 'height': 8}",16.28,False,2024-02-13,ZONE_2-R1-B20,2023-02-13
ITEM_0409,Product_409,Electronics,"{'length': 24, 'width': 47, 'height': 15}",16.28,True,2024-02-14,ZONE_5-R1-B10,2023-02-14
ITEM_0410,Product_410,Furniture,"{'length': 25, 'width': 10, 'height': 22}",16.28,False,2024-02-15,ZONE_4-R9-B14,2023-02-15
ITEM_0411,Product_411,Electronics,"{'length': 49, 'width': 12, 'height': 15}",16.28,False,2024-02-16,ZONE_1-R6-B11,2023-02-16
ITEM_0412,Product_412,Furniture,"{'length': 55, 'width': 10, 'height': 18}",16.28,True,2024-02-17,ZONE_2-R10-B3,2023-02-17
ITEM_0413,Product_413,Clothing,"{'length': 16, 'width': 45, 'height': 17}",16.28,False,2024-02-18,ZONE_2-R5-B13,2023-02-18
ITEM_0414,Product_414,Furniture,"{'length': 46, 'width': 41, 'height': 12}",16.28,True,2024-02-19,ZONE_3-R1-B15,2023-02-19
ITEM_0415,Product_415,Clothing,"{'length': 16, 'width': 11, 'height': 15}",16.28,False,2024-02-20,ZONE_3-R3-B14,2023-02-20
ITEM_0416,Product_416,Clothing,"{'length': 96, 'width': 46, 'height': 12}",16.28,True,2024-02-21,ZONE_1-R5-B9,2023-02-21
ITEM_0417,Product_417,Machinery,"{'length': 38, 'width': 41, 'height': 19}",16.28,False,2024-02-22,ZONE_4-R3-B2,2023-02-22
ITEM_0418,Product_418,Machinery,"{'length': 42, 'width': 31, 'height': 7}",16.28,True,2024-02-23,ZONE_3-R1-B15,2023-02-23
ITEM_0419,Product_419,Machinery,"{'length': 20, 'width': 24, 'height': 14}",16.28,False,2024-02-24,ZONE_5-R8-B3,2023-02-24
ITEM_0420,Product_420,Clothing,"{'length': 89, 'width': 16, 'height': 9}",16.28,True,2024-02-25,ZONE_3-R4-B7,2023-02-25
ITEM_0421,Product_421,Machinery,"{'length': 93, 'width': 40, 'height': 14}",16.28,False,2024-02-26,ZONE_5-R3-B6,2023-02-26
ITEM_0422,Product_422,Food,"{'length': 77, 'width': 24, 'height': 17}",16.28,False,2024-02-27,ZONE_1-R9-B18,2023-02-27
ITEM_0423,Product_423,Electronics,"{'length': 24, 'width': 47, 'height': 23}",16.28,False,2024-02-28,ZONE_5-R4-B1,2023-02-28
ITEM_0424,Product_424,Clothing,"{'length': 62, 'width': 40, 'height': 17}",16.28,False,2024-02-29,ZONE_4-R6-B6,2023-03-01
ITEM_0425,Product_425,Furniture,"{'length': 46, 'width': 49, 'height': 22}",16.28,False,2024-03-01,ZONE_1-R4-B16,2023-03-02
ITEM_0426,Product_426,Electronics,"{'length': 80, 'width': 38, 'height': 11}",16.28,True,2024-03-02,ZONE_3-R7-B12,2023-03-03
ITEM_0427,Product_427,Machinery,"{'length': 77, 'width': 11, 'height': 29}",16.28,True,2024-03-03,ZONE_2-R6-B13,2023-03-04
ITEM_0428,Product_428,Electronics,"{'length': 94, 'width': 46, 'height': 17}",16.28,True,2024-03-04,ZONE_3-R9-B17,2023-03-05
ITEM_0429,Product_429,Clothing,"{'length': 10, 'width': 39, 'height': 10}",16.28,True,2024-03-05,ZONE_3-R7-B13,2023-03-06
ITEM_0430,Product_430,Electronics,"{'length': 52, 'width': 29, 'height': 13}",16.28,True,2024-03-06,ZONE_4-R9-B13,2023-03-07
ITEM_0431,Product_431,Pharmaceuticals,"{'length': 52, 'width': 27, 'height': 27}",16.28,False,2024-03-07,ZONE_2-R4-B6,2023-03-08
ITEM_0432,Product_432,Furniture,"{'length': 92, 'width': 31, 'height': 6}",16.28,False,2024-03-08,ZONE_5-R2-B10,2023-03-09
ITEM_0433,Product_433,Clothing,"{'length': 47, 'width': 25, 'height': 16}",16.28,False,2024-03-09,ZONE_3-R7-B12,2023-03-10
ITEM_0434,Product_434,Machinery,"{'length': 33, 'width': 14, 'height': 14}",16.28,False,2024-03-10,ZONE_4-R1-B20,2023-03-11
ITEM_0435,Product_435,Food,"{'length': 60, 'width': 39, 'height': 25}",16.28,False,2024-03-11,ZONE_3-R7-B8,2023-03-12
ITEM_0436,Product_436,Pharmaceuticals,"{'length': 51, 'width': 21, 'height': 9}",16.28,False,2024-03-12,ZONE_5-R9-B11,2023-03-13
ITEM_0437,Product_437,Food,"{'length': 70, 'width': 11, 'height': 25}",16.28,True,2024-03-13,ZONE_4-R3-B15,2023-03-14
ITEM_0438,Product_438,Machinery,"{'length': 78, 'width': 32, 'height': 17}",16.28,False,2024-03-14,ZONE_1-R1-B5,2023-03-15
ITEM_0439,Product_439,Furniture,"{'length': 50, 'width': 37, 'height': 18}",16.28,True,2024-03-15,ZONE_3-R1-B4,2023-03-16
ITEM_0440,Product_440,Food,"{'length': 95, 'width': 34, 'height': 11}",16.28,False,2024-03-16,ZONE_1-R5-B10,2023-03-17
ITEM_0441,Product_441,Clothing,"{'length': 27, 'width': 16, 'height': 25}",16.28,True,2024-03-17,ZONE_4-R4-B6,2023-03-18
ITEM_0442,Product_442,Furniture,"{'length': 47, 'width': 41, 'height': 18}",16.28,True,2024-03-18,ZONE_3-R7-B10,2023-03-19
ITEM_0443,Product_443,Electronics,"{'length': 75, 'width': 25, 'height': 8}",16.28,False,2024-03-19,ZONE_1-R1-B17,2023-03-20
ITEM_0444,Product_444,Furniture,"{'length': 16, 'width': 32, 'height': 28}",16.28,True,2024-03-20,ZONE_3-R10-B8,2023-03-21
ITEM_0445,Product_445,Furniture,"{'length': 85, 'width': 22, 'height': 7}",16.28,False,2024-03-21,ZONE_2-R4-B8,2023-03-22
ITEM_0446,Product_446,Food,"{'length': 46, 'width': 35, 'height': 27}",16.28,True,2024-03-22,ZONE_4-R8-B2,2023-03-23
ITEM_0447,Product_447,Machinery,"{'length': 81, 'width': 10, 'height': 28}",16.28,False,2024-03-23,ZONE_4-R1-B16,2023-03-24
ITEM_0448,Product_448,Pharmaceuticals,"{'length': 47, 'width': 39, 'height': 11}",16.28,False,2024-03-24,ZONE_5-R1-B17,2023-03-25
ITEM_0449,Product_449,Clothing,"{'length': 57, 'width': 11, 'height': 5}",16.28,False,2024-03-25,ZONE_1-R6-B13,2023-03-26
ITEM_0450,Product_450,Clothing,"{'length': 35, 'width': 12, 'height': 27}",16.28,True,2024-03-26,ZONE_1-R9-B3,2023-03-27
ITEM_0451,Product_451,Pharmaceuticals,"{'length': 35, 'width': 37, 'height': 16}",16.28,False,2024-03-27,ZONE_1-R7-B15,2023-03-28
ITEM_0452,Product_452,Food,"{'length': 57, 'width': 19, 'height': 26}",16.28,False,2024-03-28,ZONE_1-R7-B20,2023-03-29
ITEM_0453,Product_453,Furniture,"{'length': 87, 'width': 35, 'height': 20}",16.28,True,2024-03-29,ZONE_2-R5-B6,2023-03-30
ITEM_0454,Product_454,Furniture,"{'length': 13, 'width': 30, 'height': 9}",16.28,False,2024-03-30,ZONE_4-R8-B11,2023-03-31
ITEM_0455,Product_455,Electronics,"{'length': 35, 'width': 37, 'height': 14}",16.28,True,2024-03-31,ZONE_1-R10-B19,2023-04-01
ITEM_0456,Product_456,Food,"{'length': 61, 'width': 26, 'height': 8}",16.28,True,2024-04-01,ZONE_3-R2-B14,2023-04-02
ITEM_0457,Product_457,Machinery,"{'length': 61, 'width': 33, 'height': 6}",16.28,True,2024-04-02,ZONE_1-R8-B11,2023-04-03
ITEM_0458,Product_458,Electronics,"{'length': 45, 'width': 15, 'height': 22}",16.28,True,2024-04-03,ZONE_3-R9-B12,2023-04-04
ITEM_0459,Product_459,Clothing,"{'length': 15, 'width': 20, 'height': 18}",16.28,False,2024-04-04,ZONE_1-R9-B3,2023-04-05
ITEM_0460,Product_460,Furniture,"{'length': 99, 'width': 44, 'height': 10}",16.28,True,2024-04-05,ZONE_4-R5-B12,2023-04-06
ITEM_0461,Product_461,Clothing,"{'length': 39, 'width': 31, 'height': 12}",16.28,False,2024-04-06,ZONE_1-R8-B11,2023-04-07
ITEM_0462,Product_462,Clothing,"{'length': 46, 'width': 46, 'height': 28}",16.28,True,2024-04-07,ZONE_1-R1-B13,2023-04-08
ITEM_0463,Product_463,Clothing,"{'length': 88, 'width': 37, 'height': 25}",16.28,False,2024-04-08,ZONE_3-R4-B9,2023-04-09
ITEM_0464,Product_464,Furniture,"{'length': 50, 'width': 15, 'height': 5}",16.28,False,2024-04-09,ZONE_2-R6-B15,2023-04-10
ITEM_0465,Product_465,Food,"{'length': 99, 'width': 35, 'height': 20}",16.28,True,2024-04-10,ZONE_1-R1-B14,2023-04-11
ITEM_0466,Product_466,Pharmaceuticals,"{'length': 88, 'width': 13, 'height': 27}",16.28,False,2024-04-11,ZONE_3-R4-B14,2023-04-12
ITEM_0467,Product_467,Pharmaceuticals,"{'length': 91, 'width': 22, 'height': 21}",16.28,True,2024-04-12,ZONE_3-R1-B18,2023-04-13
ITEM_0468,Product_468,Machinery,"{'length': 19, 'width': 49, 'height': 17}",16.28,True,2024-04-13,ZONE_5-R2-B16,2023-04-14
ITEM_0469,Product_469,Pharmaceuticals,"{'length': 92, 'width': 11, 'height': 14}",16.28,False,2024-04-14,ZONE_1-R10-B10,2023-04-15
ITEM_0470,Product_470,Pharmaceuticals,"{'length': 65, 'width': 10, 'height': 21}",16.28,True,2024-04-15,ZONE_5-R9-B8,2023-04-16
ITEM_0471,Product_471,Electronics,"{'length': 59, 'width': 40, 'height': 17}",16.28,False,2024-04-16,ZONE_2-R2-B3,2023-04-17
ITEM_0472,Product_472,Food,"{'length': 64, 'width': 36, 'height': 14}",16.28,False,2024-04-17,ZONE_5-R1-B5,2023-04-18
ITEM_0473,Product_473,Pharmaceuticals,"{'length': 26, 'width': 20, 'height': 13}",16.28,True,2024-04-18,ZONE_1-R9-B18,2023-04-19
ITEM_0474,Product_474,Machinery,"{'length': 99, 'width': 17, 'height': 26}",16.28,False,2024-04-19,ZONE_4-R10-B14,2023-04-20
ITEM_0475,Product_475,Food,"{'length': 54, 'width': 17, 'height': 14}",16.28,True,2024-04-20,ZONE_4-R2-B14,2023-04-21
ITEM_0476,Product_476,Pharmaceuticals,"{'length': 13, 'width': 27, 'height': 13}",16.28,False,2024-04-21,ZONE_5-R8-B3,2023-04-22
ITEM_0477,Product_477,Pharmaceuticals,"{'length': 41, 'width': 46, 'height': 17}",16.28,False,2024-04-22,ZONE_5-R6-B4,2023-04-23
ITEM_0478,Product_478,Clothing,"{'length': 56, 'width': 41, 'height': 14}",16.28,True,2024-04-23,ZONE_1-R5-B12,2023-04-24
ITEM_0479,Product_479,Pharmaceuticals,"{'length': 82, 'width': 15, 'height': 25}",16.28,True,2024-04-24,ZONE_4-R8-B2,2023-04-25
ITEM_0480,Product_480,Clothing,"{'length': 36, 'width': 10, 'height': 9}",16.28,True,2024-04-25,ZONE_4-R3-B18,2023-04-26
ITEM_0481,Product_481,Food,"{'length': 52, 'width': 31, 'height': 8}",16.28,True,2024-04-26,ZONE_5-R5-B19,2023-04-27
ITEM_0482,Product_482,Electronics,"{'length': 55, 'width': 17, 'height': 20}",16.28,False,2024-04-27,ZONE_2-R3-B3,2023-04-28
ITEM_0483,Product_483,Furniture,"{'length': 30, 'width': 38, 'height': 27}",16.28,True,2024-04-28,ZONE_2-R5-B19,2023-04-29
ITEM_0484,Product_484,Clothing,"{'length': 62, 'width': 40, 'height': 24}",16.28,True,2024-04-29,ZONE_5-R2-B4,2023-04-30
ITEM_0485,Product_485,Machinery,"{'length': 11, 'width': 41, 'height': 29}",16.28,False,2024-04-30,ZONE_5-R3-B10,2023-05-01
ITEM_0486,Product_486,Electronics,"{'length': 21, 'width': 36, 'height': 8}",16.28,True,2024-05-01,ZONE_1-R4-B3,2023-05-02
ITEM_0487,Product_487,Machinery,"{'length': 14, 'width': 25, 'height': 18}",16.28,True,2024-05-02,ZONE_4-R1-B2,2023-05-03
ITEM_0488,Product_488,Clothing,"{'length': 21, 'width': 45, 'height': 9}",16.28,True,2024-05-03,ZONE_3-R8-B1,2023-05-04
ITEM_0489,Product_489,Furniture,"{'length': 84, 'width': 40, 'height': 28}",16.28,False,2024-05-04,ZONE_4-R7-B16,2023-05-05
ITEM_0490,Product_490,Clothing,"{'length': 20, 'width': 27, 'height': 9}",16.28,True,2024-05-05,ZONE_2-R3-B12,2023-05-06
ITEM_0491,Product_491,Clothing,"{'length': 38, 'width': 46, 'height': 11}",16.28,False,2024-05-06,ZONE_1-R1-B17,2023-05-07
ITEM_0492,Product_492,Pharmaceuticals,"{'length': 91, 'width': 28, 'height': 26}",16.28,True,2024-05-07,ZONE_4-R10-B2,2023-05-08
ITEM_0493,Product_493,Electronics,"{'length': 65, 'width': 38, 'height': 13}",16.28,False,2024-05-08,ZONE_4-R3-B2,2023-05-09
ITEM_0494,Product_494,Food,"{'length': 19, 'width': 48, 'height': 28}",16.28,False,2024-05-09,ZONE_5-R9-B13,2023-05-10
ITEM_0495,Product_495,Pharmaceuticals,"{'length': 90, 'width': 41, 'height': 18}",16.28,True,2024-05-10,ZONE_2-R3-B19,2023-05-11
ITEM_0496,Product_496,Furniture,"{'length': 26, 'width': 40, 'height': 12}",16.28,True,2024-05-11,ZONE_1-R1-B1,2023-05-12
ITEM_0497,Product_497,Machinery,"{'length': 45, 'width': 26, 'height': 14}",16.28,False,2024-05-12,ZONE_4-R9-B20,2023-05-13
ITEM_0498,Product_498,Electronics,"{'length': 24, 'width': 45, 'height': 24}",16.28,True,2024-05-13,ZONE_2-R2-B10,2023-05-14
ITEM_0499,Product_499,Pharmaceuticals,"{'length': 49, 'width': 11, 'height': 23}",16.28,False,2024-05-14,ZONE_5-R4-B13,2023-05-15
ITEM_0500,Product_500,Pharmaceuticals,"{'length': 56, 'width': 39, 'height': 20}",16.28,True,2024-05-15,ZONE_5-R1-B16,2023-05-16
ITEM_0501,Product_501,Food,"{'length': 70, 'width': 44, 'height': 9}",16.28,False,2024-05-16,ZONE_1-R5-B9,2023-05-17
ITEM_0502,Product_502,Electronics,"{'length': 34, 'width': 10, 'height': 5}",16.28,False,2024-05-17,ZONE_4-R10-B20,2023-05-18
ITEM_0503,Product_503,Pharmaceuticals,"{'length': 27, 'width': 35, 'height': 17}",16.28,False,2024-05-18,ZONE_5-R10-B11,2023-05-19
ITEM_0504,Product_504,Furniture,"{'length': 70, 'width': 35, 'height': 26}",16.28,False,2024-05-19,ZONE_4-R6-B9,2023-05-20
ITEM_0505,Product_505,Electronics,"{'length': 32, 'width': 23, 'height': 12}",16.28,True,2024-05-20,ZONE_1-R3-B14,2023-05-21
ITEM_0506,Product_506,Pharmaceuticals,"{'length': 57, 'width': 24, 'height': 11}",16.28,False,2024-05-21,ZONE_5-R2-B8,2023-05-22
ITEM_0507,Product_507,Clothing,"{'length': 87, 'width': 30, 'height': 24}",16.28,False,2024-05-22,ZONE_3-R6-B14,2023-05-23
ITEM_0508,Product_508,Machinery,"{'length': 45, 'width': 48, 'height': 6}",16.28,False,2024-05-23,ZONE_2-R6-B8,2023-05-24
ITEM_0509,Product_509,Machinery,"{'length': 42, 'width': 41, 'height': 29}",16.28,True,2024-05-24,ZONE_1-R5-B1,2023-05-25
ITEM_0510,Product_510,Furniture,"{'length': 35, 'width': 10, 'height': 22}",16.28,True,2024-05-25,ZONE_1-R9-B7,2023-05-26
ITEM_0511,Product_511,Food,"{'length': 43, 'width': 21, 'height': 19}",16.28,True,2024-05-26,ZONE_3-R3-B20,2023-05-27
ITEM_0512,Product_512,Food,"{'length': 25, 'width': 32, 'height': 11}",16.28,False,2024-05-27,ZONE_1-R6-B19,2023-05-28
ITEM_0513,Product_513,Pharmaceuticals,"{'length': 36, 'width': 30, 'height': 20}",16.28,True,2024-05-28,ZONE_3-R4-B3,2023-05-29
ITEM_0514,Product_514,Machinery,"{'length': 55, 'width': 21, 'height': 12}",16.28,True,2024-05-29,ZONE_4-R4-B18,2023-05-30
ITEM_0515,Product_515,Machinery,"{'length': 12, 'width': 23, 'height': 9}",16.28,False,2024-05-30,ZONE_4-R4-B18,2023-05-31
ITEM_0516,Product_516,Furniture,"{'length': 20, 'width': 41, 'height': 14}",16.28,True,2024-05-31,ZONE_1-R5-B12,2023-06-01
ITEM_0517,Product_517,Furniture,"{'length': 41, 'width': 42, 'height': 7}",16.28,True,2024-06-01,ZONE_3-R5-B2,2023-06-02
ITEM_0518,Product_518,Machinery,"{'length': 90, 'width': 44, 'height': 5}",16.28,False,2024-06-02,ZONE_4-R1-B3,2023-06-03
ITEM_0519,Product_519,Electronics,"{'length': 78, 'width': 37, 'height': 23}",16.28,False,2024-06-03,ZONE_2-R1-B11,2023-06-04
ITEM_0520,Product_520,Pharmaceuticals,"{'length': 48, 'width': 22, 'height': 29}",16.28,True,2024-06-04,ZONE_1-R6-B20,2023-06-05
ITEM_0521,Product_521,Clothing,"{'length': 87, 'width': 26, 'height': 21}",16.28,False,2024-06-05,ZONE_4-R10-B1,2023-06-06
ITEM_0522,Product_522,Machinery,"{'length': 74, 'width': 37, 'height': 14}",16.28,False,2024-06-06,ZONE_1-R9-B7,2023-06-07
ITEM_0523,Product_523,Furniture,"{'length': 32, 'width': 44, 'height': 11}",16.28,True,2024-06-07,ZONE_4-R1-B1,2023-06-08
ITEM_0524,Product_524,Pharmaceuticals,"{'length': 38, 'width': 43, 'height': 15}",16.28,True,2024-06-08,ZONE_1-R5-B20,2023-06-09
ITEM_0525,Product_525,Food,"{'length': 88, 'width': 27, 'height': 9}",16.28,True,2024-06-09,ZONE_2-R6-B9,2023-06-10
ITEM_0526,Product_526,Machinery,"{'length': 95, 'width': 34, 'height': 11}",16.28,False,2024-06-10,ZONE_3-R2-B17,2023-06-11
ITEM_0527,Product_527,Clothing,"{'length': 62, 'width': 28, 'height': 25}",16.28,True,2024-06-11,ZONE_1-R5-B6,2023-06-12
ITEM_0528,Product_528,Electronics,"{'length': 84, 'width': 37, 'height': 19}",16.28,True,2024-06-12,ZONE_5-R7-B9,2023-06-13
ITEM_0529,Product_529,Food,"{'length': 86, 'width': 23, 'height': 17}",16.28,False,2024-06-13,ZONE_1-R2-B16,2023-06-14
ITEM_0530,Product_530,Electronics,"{'length': 68, 'width': 46, 'height': 28}",16.28,True,2024-06-14,ZONE_5-R9-B17,2023-06-15
ITEM_0531,Product_531,Furniture,"{'length': 79, 'width': 32, 'height': 25}",16.28,False,2024-06-15,ZONE_2-R5-B14,2023-06-16
ITEM_0532,Product_532,Clothing,"{'length': 26, 'width': 21, 'height': 20}",16.28,False,2024-06-16,ZONE_3-R9-B5,2023-06-17
ITEM_0533,Product_533,Machinery,"{'length': 71, 'width': 13, 'height': 29}",16.28,True,2024-06-17,ZONE_3-R9-B18,2023-06-18
ITEM_0534,Product_534,Furniture,"{'length': 31, 'width': 29, 'height': 16}",16.28,True,2024-06-18,ZONE_4-R10-B1,2023-06-19
ITEM_0535,Product_535,Furniture,"{'length': 10, 'width': 30, 'height': 17}",16.28,True,2024-06-19,ZONE_1-R3-B20,2023-06-20
ITEM_0536,Product_536,Food,"{'length': 99, 'width': 40, 'height': 26}",16.28,True,2024-06-20,ZONE_5-R8-B3,2023-06-21
ITEM_0537,Product_537,Machinery,"{'length': 51, 'width': 47, 'height': 26}",16.28,False,2024-06-21,ZONE_2-R10-B14,2023-06-22
ITEM_0538,Product_538,Clothing,"{'length': 11, 'width': 36, 'height': 14}",16.28,False,2024-06-22,ZONE_1-R5-B15,2023-06-23
ITEM_0539,Product_539,Food,"{'length': 90, 'width': 37, 'height': 23}",16.28,False,2024-06-23,ZONE_3-R9-B16,2023-06-24
ITEM_0540,Product_540,Clothing,"{'length': 21, 'width': 30, 'height': 24}",16.28,False,2024-06-24,ZONE_5-R7-B13,2023-06-25
ITEM_0541,Product_541,Pharmaceuticals,"{'length': 89, 'width': 39, 'height': 19}",16.28,False,2024-06-25,ZONE_3-R4-B3,2023-06-26
ITEM_0542,Product_542,Machinery,"{'length': 96, 'width': 16, 'height': 13}",16.28,True,2024-06-26,ZONE_2-R8-B10,2023-06-27
ITEM_0543,Product_543,Machinery,"{'length': 73, 'width': 41, 'height': 25}",16.28,True,2024-06-27,ZONE_1-R2-B3,2023-06-28
ITEM_0544,Product_544,Clothing,"{'length': 42, 'width': 10, 'height': 26}",16.28,True,2024-06-28,ZONE_5-R3-B3,2023-06-29
ITEM_0545,Product_545,Machinery,"{'length': 91, 'width': 34, 'height': 28}",16.28,True,2024-06-29,ZONE_1-R3-B18,2023-06-30
ITEM_0546,Product_546,Furniture,"{'length': 97, 'width': 21, 'height': 12}",16.28,True,2024-06-30,ZONE_4-R10-B7,2023-07-01
ITEM_0547,Product_547,Food,"{'length': 40, 'width': 14, 'height': 26}",16.28,True,2024-07-01,ZONE_2-R1-B12,2023-07-02
ITEM_0548,Product_548,Clothing,"{'length': 44, 'width': 16, 'height': 5}",16.28,True,2024-07-02,ZONE_4-R10-B3,2023-07-03
ITEM_0549,Product_549,Furniture,"{'length': 25, 'width': 20, 'height': 27}",16.28,False,2024-07-03,ZONE_5-R4-B2,2023-07-04
ITEM_0550,Product_550,Clothing,"{'length': 14, 'width': 49, 'height': 27}",16.28,False,2024-07-04,ZONE_4-R3-B5,2023-07-05
ITEM_0551,Product_551,Pharmaceuticals,"{'length': 42, 'width': 48, 'height': 6}",16.28,True,2024-07-05,ZONE_5-R8-B16,2023-07-06
ITEM_0552,Product_552,Electronics,"{'length': 31, 'width': 29, 'height': 11}",16.28,True,2024-07-06,ZONE_2-R2-B17,2023-07-07
ITEM_0553,Product_553,Electronics,"{'length': 46, 'width': 13, 'height': 29}",16.28,False,2024-07-07,ZONE_3-R7-B7,2023-07-08
ITEM_0554,Product_554,Furniture,"{'length': 47, 'width': 13, 'height': 9}",16.28,True,2024-07-08,ZONE_5-R3-B4,2023-07-09
ITEM_0555,Product_555,Clothing,"{'length': 91, 'width': 29, 'height': 16}",16.28,False,2024-07-09,ZONE_1-R5-B1,2023-07-10
ITEM_0556,Product_556,Furniture,"{'length': 19, 'width': 44, 'height': 22}",16.28,True,2024-07-10,ZONE_2-R2-B19,2023-07-11
ITEM_0557,Product_557,Electronics,"{'length': 19, 'width': 36, 'height': 25}",16.28,True,2024-07-11,ZONE_1-R7-B20,2023-07-12
ITEM_0558,Product_558,Clothing,"{'length': 45, 'width': 45, 'height': 25}",16.28,False,2024-07-12,ZONE_2-R2-B7,2023-07-13
ITEM_0559,Product_559,Furniture,"{'length': 52, 'width': 17, 'height': 6}",16.28,False,2024-07-13,ZONE_5-R10-B10,2023-07-14
ITEM_0560,Product_560,Electronics,"{'length': 21, 'width': 32, 'height': 14}",16.28,True,2024-07-14,ZONE_5-R2-B5,2023-07-15
